"loanid","readerid","bookid","loandate","duedate","daysoverdue"
60952,6245,61958,"2024-11-18","2024-12-16",7
76266,2945,85477,"2024-11-18","2024-12-16",7
83874,22443,52975,"2024-11-18","2024-12-16",7
76354,8828,97914,"2024-11-18","2024-12-16",7
76355,3542,67416,"2024-11-18","2024-12-16",7
83486,26276,57772,"2024-11-18","2024-12-16",7
83485,26672,49513,"2024-11-18","2024-12-16",7
83477,14559,26122,"2024-11-18","2024-12-16",7
83840,22610,68650,"2024-11-18","2024-12-16",7
83832,25732,22564,"2024-11-18","2024-12-16",7
83824,31393,93615,"2024-11-18","2024-12-16",7
76384,29411,55981,"2024-11-18","2024-12-16",7
97767,30514,22533,"2024-11-18","2024-12-16",7
83808,12520,97665,"2024-11-18","2024-12-16",7
76125,18656,52871,"2024-11-18","2024-12-16",7
83792,15742,51317,"2024-11-18","2024-12-16",7
83790,10587,77088,"2024-11-18","2024-12-16",7
76425,13709,62719,"2024-11-18","2024-12-16",7
83785,32221,58225,"2024-11-18","2024-12-16",7
83782,32398,61217,"2024-11-18","2024-12-16",7
83778,33067,99419,"2024-11-18","2024-12-16",7
95591,24066,29375,"2024-11-18","2024-12-16",7
60958,14502,69196,"2024-11-18","2024-12-16",7
76437,11833,67394,"2024-11-18","2024-12-16",7
83770,17124,55273,"2024-11-18","2024-12-16",7
83763,17617,2476,"2024-11-18","2024-12-16",7
83760,20723,71593,"2024-11-18","2024-12-16",7
60962,20325,44169,"2024-11-18","2024-12-16",7
60966,4801,58905,"2024-11-18","2024-12-16",7
83402,28954,55042,"2024-11-18","2024-12-16",7
60696,2412,23591,"2024-11-18","2024-12-16",7
76633,15944,74191,"2024-11-18","2024-12-16",7
83717,21725,19292,"2024-11-18","2024-12-16",7
57799,5319,61120,"2024-11-18","2024-12-16",7
83214,30103,16894,"2024-11-18","2024-12-16",7
83211,14132,75042,"2024-11-18","2024-12-16",7
83198,12710,89139,"2024-11-18","2024-12-16",7
76354,8828,97914,"2024-11-18","2024-12-16",7
76355,3542,67416,"2024-11-18","2024-12-16",7
60995,7030,69219,"2024-11-18","2024-12-16",7
76384,29411,55981,"2024-11-18","2024-12-16",7
83486,26276,57772,"2024-11-18","2024-12-16",7
83485,26672,49513,"2024-11-18","2024-12-16",7
83122,29489,26262,"2024-11-18","2024-12-16",7
83477,14559,26122,"2024-11-18","2024-12-16",7
76800,10478,55367,"2024-11-18","2024-12-16",7
76839,26172,42668,"2024-11-18","2024-12-16",7
76425,13709,62719,"2024-11-18","2024-12-16",7
83076,6082,83126,"2024-11-18","2024-12-16",7
83075,23926,82699,"2024-11-18","2024-12-16",7
61014,9471,15308,"2024-11-18","2024-12-16",7
76437,11833,67394,"2024-11-18","2024-12-16",7
76869,19764,16983,"2024-11-18","2024-12-16",7
98683,17890,46367,"2024-11-18","2024-12-16",7
76874,5155,86003,"2024-11-18","2024-12-16",7
83402,28954,55042,"2024-11-18","2024-12-16",7
82884,21617,9459,"2024-11-18","2024-12-16",7
76886,19667,8738,"2024-11-18","2024-12-16",7
76466,25262,4711,"2024-11-18","2024-12-16",7
83368,9330,5429,"2024-11-18","2024-12-16",7
76633,15944,74191,"2024-11-18","2024-12-16",7
76901,32985,55003,"2024-11-18","2024-12-16",7
83339,33225,95293,"2024-11-18","2024-12-16",7
82873,8431,6277,"2024-11-18","2024-12-16",7
82869,31441,92215,"2024-11-18","2024-12-16",7
76912,13537,16611,"2024-11-18","2024-12-16",7
76916,18014,96272,"2024-11-18","2024-12-16",7
76924,24923,1287,"2024-11-18","2024-12-16",7
97194,27318,41075,"2024-11-18","2024-12-16",7
82853,16597,82822,"2024-11-18","2024-12-16",7
83311,12691,35894,"2024-11-18","2024-12-16",7
77111,13339,21092,"2024-11-18","2024-12-16",7
63993,33305,7687,"2024-11-18","2024-12-16",7
82815,13162,21673,"2024-11-18","2024-12-16",7
83299,470,10704,"2024-11-18","2024-12-16",7
82792,16006,8845,"2024-11-18","2024-12-16",7
60156,13544,4092,"2024-11-18","2024-12-16",7
83269,8817,69099,"2024-11-18","2024-12-16",7
98688,22648,93313,"2024-11-18","2024-12-16",7
77201,7840,29032,"2024-11-18","2024-12-16",7
83258,2954,37511,"2024-11-18","2024-12-16",7
83255,23970,51792,"2024-11-18","2024-12-16",7
60155,9419,93747,"2024-11-18","2024-12-16",7
77209,18151,74309,"2024-11-18","2024-12-16",7
77215,15328,73865,"2024-11-18","2024-12-16",7
97703,10936,59782,"2024-11-18","2024-12-16",7
83214,30103,16894,"2024-11-18","2024-12-16",7
83211,14132,75042,"2024-11-18","2024-12-16",7
97701,23965,62602,"2024-11-18","2024-12-16",7
58762,20508,99238,"2024-11-18","2024-12-16",7
64008,792,91183,"2024-11-18","2024-12-16",7
77269,3188,17952,"2024-11-18","2024-12-16",7
82394,21145,75267,"2024-11-18","2024-12-16",7
82387,25249,54726,"2024-11-18","2024-12-16",7
77279,16999,699,"2024-11-18","2024-12-16",7
64009,28924,44344,"2024-11-18","2024-12-16",7
83009,11533,61820,"2024-11-18","2024-12-16",7
77303,4823,40886,"2024-11-18","2024-12-16",7
98110,21549,90775,"2024-11-18","2024-12-16",7
82349,31880,97258,"2024-11-18","2024-12-16",7
61058,5879,37321,"2024-11-18","2024-12-16",7
82978,25913,18878,"2024-11-18","2024-12-16",7
61243,7337,30348,"2024-11-18","2024-12-16",7
97190,24298,54162,"2024-11-18","2024-12-16",7
77317,32754,15656,"2024-11-18","2024-12-16",7
58859,17014,30300,"2024-11-18","2024-12-16",7
77337,14835,45764,"2024-11-18","2024-12-16",7
76962,11081,60588,"2024-11-18","2024-12-16",7
82304,29119,72414,"2024-11-18","2024-12-16",7
77393,24489,1251,"2024-11-18","2024-12-16",7
77569,21346,19084,"2024-11-18","2024-12-16",7
61245,30342,45686,"2024-11-18","2024-12-16",7
97638,10716,20207,"2024-11-18","2024-12-16",7
77592,27754,83558,"2024-11-18","2024-12-16",7
50976,20456,42216,"2024-11-18","2024-12-16",7
76997,12799,77393,"2024-11-18","2024-12-16",7
77616,17299,29067,"2024-11-18","2024-12-16",7
82727,12666,73866,"2024-11-18","2024-12-16",7
77627,20183,54434,"2024-11-18","2024-12-16",7
77006,11404,32312,"2024-11-18","2024-12-16",7
82715,3283,8741,"2024-11-18","2024-12-16",7
77014,2886,24831,"2024-11-18","2024-12-16",7
77017,31719,15264,"2024-11-18","2024-12-16",7
77647,12164,19556,"2024-11-18","2024-12-16",7
82082,27257,15471,"2024-11-18","2024-12-16",7
77650,17962,20424,"2024-11-18","2024-12-16",7
77656,13139,10142,"2024-11-18","2024-12-16",7
82679,17813,23285,"2024-11-18","2024-12-16",7
82072,23205,78613,"2024-11-18","2024-12-16",7
82670,15130,48630,"2024-11-18","2024-12-16",7
82062,12205,35972,"2024-11-18","2024-12-16",7
82659,15277,48922,"2024-11-18","2024-12-16",7
77682,31301,80758,"2024-11-18","2024-12-16",7
77698,11136,24876,"2024-11-18","2024-12-16",7
82032,1981,76160,"2024-11-18","2024-12-16",7
82026,32288,15244,"2024-11-18","2024-12-16",7
77054,7557,13241,"2024-11-18","2024-12-16",7
77055,19769,83293,"2024-11-18","2024-12-16",7
82620,19313,60644,"2024-11-18","2024-12-16",7
60761,5929,1478,"2024-11-18","2024-12-16",7
77062,7020,45882,"2024-11-18","2024-12-16",7
82589,14184,33777,"2024-11-18","2024-12-16",7
77894,17498,22842,"2024-11-18","2024-12-16",7
82575,30419,5369,"2024-11-18","2024-12-16",7
85233,23369,41654,"2024-11-18","2024-12-16",7
60155,9419,93747,"2024-11-18","2024-12-16",7
61980,17258,40169,"2024-11-18","2024-12-16",7
62007,24127,47812,"2024-11-18","2024-12-16",7
60134,21608,47863,"2024-11-18","2024-12-16",7
62238,31822,37063,"2024-11-18","2024-12-16",7
60109,12775,44480,"2024-11-18","2024-12-16",7
60104,8144,49598,"2024-11-18","2024-12-16",7
60094,17767,94510,"2024-11-18","2024-12-16",7
62298,19429,24509,"2024-11-18","2024-12-16",7
62325,17600,49515,"2024-11-18","2024-12-16",7
62350,23146,63096,"2024-11-18","2024-12-16",7
62354,11324,40794,"2024-11-18","2024-12-16",7
62366,10781,1911,"2024-11-18","2024-12-16",7
60046,14255,73513,"2024-11-18","2024-12-16",7
62405,21944,23135,"2024-11-18","2024-12-16",7
62455,23335,11993,"2024-11-18","2024-12-16",7
58100,28487,93206,"2024-11-18","2024-12-16",7
62688,21228,14666,"2024-11-18","2024-12-16",7
98199,10751,93450,"2024-11-18","2024-12-16",7
87567,29319,3039,"2024-11-18","2024-12-16",7
62743,31459,13511,"2024-11-18","2024-12-16",7
62754,7881,12938,"2024-11-18","2024-12-16",7
62756,12447,62863,"2024-11-18","2024-12-16",7
62759,14855,92745,"2024-11-18","2024-12-16",7
63001,857,37260,"2024-11-18","2024-12-16",7
63014,29643,59805,"2024-11-18","2024-12-16",7
63026,14660,50986,"2024-11-18","2024-12-16",7
60535,21738,67110,"2024-11-18","2024-12-16",7
60563,28107,56005,"2024-11-18","2024-12-16",7
83548,27303,10675,"2024-11-18","2024-12-16",7
63078,13815,45196,"2024-11-18","2024-12-16",7
63110,29282,80665,"2024-11-18","2024-12-16",7
61077,17317,52956,"2024-11-18","2024-12-16",7
63168,8456,92952,"2024-11-18","2024-12-16",7
63183,27263,10127,"2024-11-18","2024-12-16",7
63195,29680,31098,"2024-11-18","2024-12-16",7
63204,16454,26705,"2024-11-18","2024-12-16",7
61114,15540,89120,"2024-11-18","2024-12-16",7
83554,24011,39508,"2024-11-18","2024-12-16",7
63268,11213,86760,"2024-11-18","2024-12-16",7
63448,24001,67864,"2024-11-18","2024-12-16",7
63462,16455,99437,"2024-11-18","2024-12-16",7
63468,1755,20040,"2024-11-18","2024-12-16",7
63486,11106,56380,"2024-11-18","2024-12-16",7
63530,21563,88333,"2024-11-18","2024-12-16",7
61190,12016,92182,"2024-11-18","2024-12-16",7
61202,25624,60892,"2024-11-18","2024-12-16",7
63568,11812,51778,"2024-11-18","2024-12-16",7
63575,23129,50649,"2024-11-18","2024-12-16",7
61223,17380,81854,"2024-11-18","2024-12-16",7
63805,8617,92262,"2024-11-18","2024-12-16",7
61740,30798,7758,"2024-11-18","2024-12-16",7
61752,8485,96962,"2024-11-18","2024-12-16",7
83568,1424,12205,"2024-11-18","2024-12-16",7
61762,11120,81985,"2024-11-18","2024-12-16",7
63874,10532,88645,"2024-11-18","2024-12-16",7
64085,23493,24796,"2024-11-18","2024-12-16",7
64091,7970,82758,"2024-11-18","2024-12-16",7
98245,18545,40124,"2024-11-18","2024-12-16",7
64111,7341,60864,"2024-11-18","2024-12-16",7
64124,11943,41357,"2024-11-18","2024-12-16",7
64211,22508,53791,"2024-11-18","2024-12-16",7
64223,11527,7072,"2024-11-18","2024-12-16",7
87549,31988,79925,"2024-11-18","2024-12-16",7
98262,21857,16360,"2024-11-18","2024-12-16",7
62238,31822,37063,"2024-11-18","2024-12-16",7
64307,4787,95311,"2024-11-18","2024-12-16",7
64313,5415,41989,"2024-11-18","2024-12-16",7
64319,11472,32483,"2024-11-18","2024-12-16",7
62298,19429,24509,"2024-11-18","2024-12-16",7
83584,23223,37622,"2024-11-18","2024-12-16",7
64582,17160,21068,"2024-11-18","2024-12-16",7
64592,5682,96875,"2024-11-18","2024-12-16",7
99956,2752,64796,"2024-11-18","2024-12-16",7
64606,12910,41579,"2024-11-18","2024-12-16",7
62325,17600,49515,"2024-11-18","2024-12-16",7
62817,11835,21798,"2024-11-18","2024-12-16",7
64648,18718,49581,"2024-11-18","2024-12-16",7
64864,25434,14731,"2024-11-18","2024-12-16",7
64867,13248,58680,"2024-11-18","2024-12-16",7
64874,6401,5505,"2024-11-18","2024-12-16",7
64876,537,68918,"2024-11-18","2024-12-16",7
64906,1082,73949,"2024-11-18","2024-12-16",7
64911,25462,27666,"2024-11-18","2024-12-16",7
62890,24802,12040,"2024-11-18","2024-12-16",7
64945,29141,37618,"2024-11-18","2024-12-16",7
62905,1398,82646,"2024-11-18","2024-12-16",7
62911,12976,58536,"2024-11-18","2024-12-16",7
64976,9989,56482,"2024-11-18","2024-12-16",7
64986,29206,15962,"2024-11-18","2024-12-16",7
65004,21777,64167,"2024-11-18","2024-12-16",7
65040,22005,25112,"2024-11-18","2024-12-16",7
65066,31121,23728,"2024-11-18","2024-12-16",7
65074,18668,25916,"2024-11-18","2024-12-16",7
63318,11622,23151,"2024-11-18","2024-12-16",7
63330,27815,17159,"2024-11-18","2024-12-16",7
65111,12333,41619,"2024-11-18","2024-12-16",7
63369,9821,91878,"2024-11-18","2024-12-16",7
63374,28892,52872,"2024-11-18","2024-12-16",7
65371,30403,88616,"2024-11-18","2024-12-16",7
65379,4959,6498,"2024-11-18","2024-12-16",7
65383,12396,81598,"2024-11-18","2024-12-16",7
63408,31912,7666,"2024-11-18","2024-12-16",7
65404,17629,58069,"2024-11-18","2024-12-16",7
65459,9279,45641,"2024-11-18","2024-12-16",7
63913,9486,10689,"2024-11-18","2024-12-16",7
65637,6682,20499,"2024-11-18","2024-12-16",7
63916,4104,45097,"2024-11-18","2024-12-16",7
65661,32501,22226,"2024-11-18","2024-12-16",7
65707,2353,12653,"2024-11-18","2024-12-16",7
63993,33305,7687,"2024-11-18","2024-12-16",7
65776,16435,9613,"2024-11-18","2024-12-16",7
64008,792,91183,"2024-11-18","2024-12-16",7
64009,28924,44344,"2024-11-18","2024-12-16",7
83612,7456,86188,"2024-11-18","2024-12-16",7
98483,22075,72705,"2024-11-18","2024-12-16",7
64410,29309,72874,"2024-11-18","2024-12-16",7
64419,19071,69696,"2024-11-18","2024-12-16",7
64442,32885,63898,"2024-11-18","2024-12-16",7
66135,12355,64737,"2024-11-18","2024-12-16",7
66146,21681,91293,"2024-11-18","2024-12-16",7
64469,29444,26322,"2024-11-18","2024-12-16",7
66164,25051,65730,"2024-11-18","2024-12-16",7
64492,33006,86160,"2024-11-18","2024-12-16",7
66249,12933,49438,"2024-11-18","2024-12-16",7
66262,22471,31521,"2024-11-18","2024-12-16",7
64526,4199,82006,"2024-11-18","2024-12-16",7
64864,25434,14731,"2024-11-18","2024-12-16",7
66476,24300,62592,"2024-11-18","2024-12-16",7
64867,13248,58680,"2024-11-18","2024-12-16",7
64874,6401,5505,"2024-11-18","2024-12-16",7
64876,537,68918,"2024-11-18","2024-12-16",7
66531,25709,78414,"2024-11-18","2024-12-16",7
66532,8339,82430,"2024-11-18","2024-12-16",7
64906,1082,73949,"2024-11-18","2024-12-16",7
64911,25462,27666,"2024-11-18","2024-12-16",7
64945,29141,37618,"2024-11-18","2024-12-16",7
66760,31708,83910,"2024-11-18","2024-12-16",7
66774,8618,23675,"2024-11-18","2024-12-16",7
66780,13517,81407,"2024-11-18","2024-12-16",7
57799,5319,61120,"2024-11-18","2024-12-16",7
66786,15560,79335,"2024-11-18","2024-12-16",7
64976,9989,56482,"2024-11-18","2024-12-16",7
66817,4702,74703,"2024-11-18","2024-12-16",7
66835,10122,74575,"2024-11-18","2024-12-16",7
66857,5262,54997,"2024-11-18","2024-12-16",7
64986,29206,15962,"2024-11-18","2024-12-16",7
66903,24551,32952,"2024-11-18","2024-12-16",7
66911,30902,56246,"2024-11-18","2024-12-16",7
66920,10155,56507,"2024-11-18","2024-12-16",7
83641,10973,82989,"2024-11-18","2024-12-16",7
66983,20507,69192,"2024-11-18","2024-12-16",7
65371,30403,88616,"2024-11-18","2024-12-16",7
65379,4959,6498,"2024-11-18","2024-12-16",7
65383,12396,81598,"2024-11-18","2024-12-16",7
67222,5310,67984,"2024-11-18","2024-12-16",7
65404,17629,58069,"2024-11-18","2024-12-16",7
67243,32524,91849,"2024-11-18","2024-12-16",7
67248,19874,47642,"2024-11-18","2024-12-16",7
67308,14090,97040,"2024-11-18","2024-12-16",7
65459,9279,45641,"2024-11-18","2024-12-16",7
67354,5021,70307,"2024-11-18","2024-12-16",7
67526,9102,84237,"2024-11-18","2024-12-16",7
67561,20853,35158,"2024-11-18","2024-12-16",7
83663,32265,26580,"2024-11-18","2024-12-16",7
67598,31828,45226,"2024-11-18","2024-12-16",7
67599,24224,68698,"2024-11-18","2024-12-16",7
67620,24779,33100,"2024-11-18","2024-12-16",7
67626,12175,19847,"2024-11-18","2024-12-16",7
67658,25188,40615,"2024-11-18","2024-12-16",7
67671,32390,55689,"2024-11-18","2024-12-16",7
67711,7237,55114,"2024-11-18","2024-12-16",7
67736,8285,97428,"2024-11-18","2024-12-16",7
66418,14598,59923,"2024-11-18","2024-12-16",7
67759,6029,7112,"2024-11-18","2024-12-16",7
83670,2179,18709,"2024-11-18","2024-12-16",7
67786,30508,25357,"2024-11-18","2024-12-16",7
66476,24300,62592,"2024-11-18","2024-12-16",7
68022,14154,86064,"2024-11-18","2024-12-16",7
68052,25140,47797,"2024-11-18","2024-12-16",7
66531,25709,78414,"2024-11-18","2024-12-16",7
66532,8339,82430,"2024-11-18","2024-12-16",7
68139,7870,32775,"2024-11-18","2024-12-16",7
68324,31913,51286,"2024-11-18","2024-12-16",7
67070,16669,73702,"2024-11-18","2024-12-16",7
67073,25315,32778,"2024-11-18","2024-12-16",7
68336,25638,88318,"2024-11-18","2024-12-16",7
68338,22998,68720,"2024-11-18","2024-12-16",7
67094,9067,62837,"2024-11-18","2024-12-16",7
67136,13807,51381,"2024-11-18","2024-12-16",7
67139,28637,95120,"2024-11-18","2024-12-16",7
68404,32323,28651,"2024-11-18","2024-12-16",7
68420,31031,8341,"2024-11-18","2024-12-16",7
67193,12537,92855,"2024-11-18","2024-12-16",7
67526,9102,84237,"2024-11-18","2024-12-16",7
68710,26151,16601,"2024-11-18","2024-12-16",7
67561,20853,35158,"2024-11-18","2024-12-16",7
68716,1601,33397,"2024-11-18","2024-12-16",7
68729,7897,84098,"2024-11-18","2024-12-16",7
56767,1892,47462,"2024-11-18","2024-12-16",7
84004,29645,35787,"2024-11-18","2024-12-16",7
68754,5347,44277,"2024-11-18","2024-12-16",7
68764,7423,52952,"2024-11-18","2024-12-16",7
67598,31828,45226,"2024-11-18","2024-12-16",7
67599,24224,68698,"2024-11-18","2024-12-16",7
68796,2718,7129,"2024-11-18","2024-12-16",7
67620,24779,33100,"2024-11-18","2024-12-16",7
68801,14384,83801,"2024-11-18","2024-12-16",7
68815,30804,17695,"2024-11-18","2024-12-16",7
67626,12175,19847,"2024-11-18","2024-12-16",7
67658,25188,40615,"2024-11-18","2024-12-16",7
68932,17391,9577,"2024-11-18","2024-12-16",7
69097,7218,33326,"2024-11-18","2024-12-16",7
68022,14154,86064,"2024-11-18","2024-12-16",7
69145,18445,95317,"2024-11-18","2024-12-16",7
68052,25140,47797,"2024-11-18","2024-12-16",7
69175,16509,26926,"2024-11-18","2024-12-16",7
69208,8411,71582,"2024-11-18","2024-12-16",7
96501,20649,65211,"2024-11-18","2024-12-16",7
84022,23405,44815,"2024-11-18","2024-12-16",7
69473,3796,52920,"2024-11-18","2024-12-16",7
68304,25934,48474,"2024-11-18","2024-12-16",7
68324,31913,51286,"2024-11-18","2024-12-16",7
69499,1064,46008,"2024-11-18","2024-12-16",7
69502,5374,12224,"2024-11-18","2024-12-16",7
69508,16030,41675,"2024-11-18","2024-12-16",7
68336,25638,88318,"2024-11-18","2024-12-16",7
69521,28616,13451,"2024-11-18","2024-12-16",7
68338,22998,68720,"2024-11-18","2024-12-16",7
69719,5662,8085,"2024-11-18","2024-12-16",7
68404,32323,28651,"2024-11-18","2024-12-16",7
69821,33325,55898,"2024-11-18","2024-12-16",7
86275,29762,84565,"2024-11-18","2024-12-16",7
68420,31031,8341,"2024-11-18","2024-12-16",7
69845,31539,30330,"2024-11-18","2024-12-16",7
69863,19526,74337,"2024-11-18","2024-12-16",7
69883,29093,47477,"2024-11-18","2024-12-16",7
68932,17391,9577,"2024-11-18","2024-12-16",7
68945,12867,26491,"2024-11-18","2024-12-16",7
69954,6813,16906,"2024-11-18","2024-12-16",7
69993,2640,35160,"2024-11-18","2024-12-16",7
70021,11505,29895,"2024-11-18","2024-12-16",7
70196,9246,7625,"2024-11-18","2024-12-16",7
70238,19930,83550,"2024-11-18","2024-12-16",7
70242,3489,51420,"2024-11-18","2024-12-16",7
69399,12896,31767,"2024-11-18","2024-12-16",7
87479,9295,71247,"2024-11-18","2024-12-16",7
70527,24379,19419,"2024-11-18","2024-12-16",7
69473,3796,52920,"2024-11-18","2024-12-16",7
70542,24417,29800,"2024-11-18","2024-12-16",7
69499,1064,46008,"2024-11-18","2024-12-16",7
69502,5374,12224,"2024-11-18","2024-12-16",7
69508,16030,41675,"2024-11-18","2024-12-16",7
84062,6677,58263,"2024-11-18","2024-12-16",7
69521,28616,13451,"2024-11-18","2024-12-16",7
70618,2111,62843,"2024-11-18","2024-12-16",7
70672,20528,39327,"2024-11-18","2024-12-16",7
69883,29093,47477,"2024-11-18","2024-12-16",7
70764,28572,18548,"2024-11-18","2024-12-16",7
70766,27356,32428,"2024-11-18","2024-12-16",7
70772,26645,44830,"2024-11-18","2024-12-16",7
69954,6813,16906,"2024-11-18","2024-12-16",7
55644,32437,75096,"2024-11-18","2024-12-16",7
55642,2607,59737,"2024-11-18","2024-12-16",7
98597,27741,13648,"2024-11-18","2024-12-16",7
71023,32862,49786,"2024-11-18","2024-12-16",7
71036,6799,49735,"2024-11-18","2024-12-16",7
69993,2640,35160,"2024-11-18","2024-12-16",7
70021,11505,29895,"2024-11-18","2024-12-16",7
71104,15496,99870,"2024-11-18","2024-12-16",7
70369,31116,21032,"2024-11-18","2024-12-16",7
70371,14305,71199,"2024-11-18","2024-12-16",7
71316,1236,38173,"2024-11-18","2024-12-16",7
84079,21089,11060,"2024-11-18","2024-12-16",7
84082,12646,16209,"2024-11-18","2024-12-16",7
71372,2074,55635,"2024-11-18","2024-12-16",7
70395,3161,60514,"2024-11-18","2024-12-16",7
70401,19553,20934,"2024-11-18","2024-12-16",7
71382,17320,82060,"2024-11-18","2024-12-16",7
71444,11203,79712,"2024-11-18","2024-12-16",7
71464,2698,39090,"2024-11-18","2024-12-16",7
70435,31904,38513,"2024-11-18","2024-12-16",7
70454,15437,16642,"2024-11-18","2024-12-16",7
71546,20741,67944,"2024-11-18","2024-12-16",7
84090,33083,49304,"2024-11-18","2024-12-16",7
70483,21728,57936,"2024-11-18","2024-12-16",7
70487,4734,31372,"2024-11-18","2024-12-16",7
70492,7658,13230,"2024-11-18","2024-12-16",7
71601,15653,99674,"2024-11-18","2024-12-16",7
71790,26534,81651,"2024-11-18","2024-12-16",7
70834,6750,68850,"2024-11-18","2024-12-16",7
72097,28148,10402,"2024-11-18","2024-12-16",7
72127,12003,30270,"2024-11-18","2024-12-16",7
98785,14031,28371,"2024-11-18","2024-12-16",7
72147,28793,49201,"2024-11-18","2024-12-16",7
72150,9460,17281,"2024-11-18","2024-12-16",7
72155,1395,8428,"2024-11-18","2024-12-16",7
70932,18023,87339,"2024-11-18","2024-12-16",7
72170,29667,31251,"2024-11-18","2024-12-16",7
70944,539,1946,"2024-11-18","2024-12-16",7
72204,12201,97041,"2024-11-18","2024-12-16",7
87457,8630,8047,"2024-11-18","2024-12-16",7
70955,1554,47663,"2024-11-18","2024-12-16",7
72220,28415,61245,"2024-11-18","2024-12-16",7
55168,11804,40027,"2024-11-18","2024-12-16",7
