"notificationid","readerid","message","sentdate","isread","daysunseen"
54809,10578,"Your book is due in 1 week! Please return it on time.","2024-04-25",False,242
12408,31108,"Your book is due in 1 week! Please return it on time.","2024-04-25",False,242
57953,19428,"Your book is due in 1 week! Please return it on time.","2024-04-25",False,242
55509,12856,"Your book is due in 1 week! Please return it on time.","2024-04-25",False,242
17870,13522,"Your book is due in 1 week! Please return it on time.","2024-04-25",False,242
55389,1101,"Your book is due in 1 week! Please return it on time.","2024-04-25",False,242
55039,22695,"Your book is due in 1 week! Please return it on time.","2024-04-25",False,242
46119,25452,"Your book is due in 1 week! Please return it on time.","2024-04-25",False,242
57791,13807,"Your book is due in 1 week! Please return it on time.","2024-04-25",False,242
17144,17934,"Your book is due in 1 week! Please return it on time.","2024-04-25",False,242
54152,32971,"Your book is due in 1 week! Please return it on time.","2024-04-26",False,241
13533,6367,"Your book is due in 1 week! Please return it on time.","2024-04-26",False,241
54951,6966,"Your book is due in 1 week! Please return it on time.","2024-04-26",False,241
13573,18419,"Your book is due in 1 week! Please return it on time.","2024-04-26",False,241
15810,10032,"Your book is due in 1 week! Please return it on time.","2024-04-26",False,241
52189,1342,"Your book is due in 1 week! Please return it on time.","2024-04-26",False,241
55399,11067,"Your book is due in 1 week! Please return it on time.","2024-04-26",False,241
28706,18679,"Your book is due in 1 week! Please return it on time.","2024-04-26",False,241
12629,18347,"Your book is due in 1 week! Please return it on time.","2024-04-26",False,241
57356,20376,"Your book is due in 1 week! Please return it on time.","2024-04-26",False,241
3501,10415,"Your book is due in 1 week! Please return it on time.","2024-04-26",False,241
54248,12598,"Your book is due in 1 week! Please return it on time.","2024-04-26",False,241
55630,30080,"Your book is due in 1 week! Please return it on time.","2024-04-26",False,241
8159,19540,"Your book is due in 1 week! Please return it on time.","2024-04-26",False,241
58552,4937,"Your book is due in 1 week! Please return it on time.","2024-04-26",False,241
48825,16079,"Your book is due in 1 week! Please return it on time.","2024-04-26",False,241
42933,24013,"Your book is due in 1 week! Please return it on time.","2024-04-26",False,241
50090,22984,"Your book is due in 1 week! Please return it on time.","2024-04-26",False,241
52924,13643,"Your book is due in 1 week! Please return it on time.","2024-04-26",False,241
54362,28212,"Your book is due in 1 week! Please return it on time.","2024-04-26",False,241
52563,19992,"Your book is due in 1 week! Please return it on time.","2024-04-27",False,240
51262,26336,"Your book is due in 1 week! Please return it on time.","2024-04-27",False,240
52384,9942,"Your book is due in 1 week! Please return it on time.","2024-04-27",False,240
18112,24037,"Your book is due in 1 week! Please return it on time.","2024-04-27",False,240
54289,15855,"Your book is due in 1 week! Please return it on time.","2024-04-27",False,240
52976,15477,"Your book is due in 1 week! Please return it on time.","2024-04-27",False,240
51107,15770,"Your book is due in 1 week! Please return it on time.","2024-04-27",False,240
30049,19821,"Your book is due in 1 week! Please return it on time.","2024-04-27",False,240
52194,16936,"Your book is due in 1 week! Please return it on time.","2024-04-27",False,240
59107,32511,"Your book is due in 1 week! Please return it on time.","2024-04-27",False,240
56753,12639,"Your book is due in 1 week! Please return it on time.","2024-04-27",False,240
32858,23271,"Your book is due in 1 week! Please return it on time.","2024-04-27",False,240
52706,20396,"Your book is due in 1 week! Please return it on time.","2024-04-27",False,240
52152,8140,"Your book is due in 1 week! Please return it on time.","2024-04-27",False,240
55419,14547,"Your book is due in 1 week! Please return it on time.","2024-04-28",False,239
50451,26550,"Your book is due in 1 week! Please return it on time.","2024-04-28",False,239
55057,33017,"Your book is due in 1 week! Please return it on time.","2024-04-28",False,239
53938,3737,"Your book is due in 1 week! Please return it on time.","2024-04-28",False,239
57129,13722,"Your book is due in 1 week! Please return it on time.","2024-04-28",False,239
50125,24654,"Your book is due in 1 week! Please return it on time.","2024-04-28",False,239
58778,12478,"Your book is due in 1 week! Please return it on time.","2024-04-28",False,239
55063,1196,"Your book is due in 1 week! Please return it on time.","2024-04-28",False,239
52927,24103,"Your book is due in 1 week! Please return it on time.","2024-04-28",False,239
52255,21071,"Your book is due in 1 week! Please return it on time.","2024-04-28",False,239
58252,25297,"Your book is due in 1 week! Please return it on time.","2024-04-28",False,239
44016,11092,"Your book is due in 1 week! Please return it on time.","2024-04-28",False,239
5460,17018,"Your book is due in 1 week! Please return it on time.","2024-04-28",False,239
55904,3921,"Your book is due in 1 week! Please return it on time.","2024-04-28",False,239
53700,21669,"Your book is due in 1 week! Please return it on time.","2024-04-28",False,239
50000,11666,"Your book is due in 1 week! Please return it on time.","2024-04-28",False,239
57546,12525,"Your book is due in 1 week! Please return it on time.","2024-04-28",False,239
50362,18593,"Your book is due in 1 week! Please return it on time.","2024-04-28",False,239
50348,2001,"Your book is due in 1 week! Please return it on time.","2024-04-28",False,239
52378,11621,"Your book is due in 1 week! Please return it on time.","2024-04-28",False,239
58353,24526,"Your book is due in 1 week! Please return it on time.","2024-04-28",False,239
51761,6128,"Your book is due in 1 week! Please return it on time.","2024-04-28",False,239
57618,12183,"Your book is due in 1 week! Please return it on time.","2024-04-28",False,239
25240,25005,"Your book is due in 1 week! Please return it on time.","2024-04-29",False,238
53724,22509,"Your book is due in 1 week! Please return it on time.","2024-04-29",False,238
52348,30803,"Your book is due in 1 week! Please return it on time.","2024-04-29",False,238
53368,14030,"Your book is due in 1 week! Please return it on time.","2024-04-29",False,238
43179,22090,"Your book is due in 1 week! Please return it on time.","2024-04-29",False,238
54724,26194,"Your book is due in 1 week! Please return it on time.","2024-04-29",False,238
6514,3799,"Your book is due in 1 week! Please return it on time.","2024-04-29",False,238
56762,17772,"Your book is due in 1 week! Please return it on time.","2024-04-29",False,238
57932,22448,"Your book is due in 1 week! Please return it on time.","2024-04-29",False,238
57206,4843,"Your book is due in 1 week! Please return it on time.","2024-04-29",False,238
22160,23428,"Your book is due in 1 week! Please return it on time.","2024-04-29",False,238
38431,25682,"Your book is due in 1 week! Please return it on time.","2024-04-29",False,238
54174,32732,"Your book is due in 1 week! Please return it on time.","2024-04-29",False,238
57893,21908,"Your book is due in 1 week! Please return it on time.","2024-04-29",False,238
51099,31613,"Your book is due in 1 week! Please return it on time.","2024-04-29",False,238
51433,15793,"Your book is due in 1 week! Please return it on time.","2024-04-29",False,238
54465,20,"Your book is due in 1 week! Please return it on time.","2024-04-29",False,238
41613,5998,"Your book is due in 1 week! Please return it on time.","2024-04-29",False,238
53787,16030,"Your book is due in 1 week! Please return it on time.","2024-04-30",False,237
58863,31713,"Your book is due in 1 week! Please return it on time.","2024-04-30",False,237
53562,24952,"Your book is due in 1 week! Please return it on time.","2024-04-30",False,237
52789,29813,"Your book is due in 1 week! Please return it on time.","2024-04-30",False,237
52937,2518,"Your book is due in 1 week! Please return it on time.","2024-04-30",False,237
51526,30531,"Your book is due in 1 week! Please return it on time.","2024-04-30",False,237
17716,3560,"Your book is due in 1 week! Please return it on time.","2024-04-30",False,237
53215,26410,"Your book is due in 1 week! Please return it on time.","2024-04-30",False,237
25346,7713,"Your book is due in 1 week! Please return it on time.","2024-04-30",False,237
51155,32552,"Your book is due in 1 week! Please return it on time.","2024-04-30",False,237
5542,16945,"Your book is due in 1 week! Please return it on time.","2024-04-30",False,237
54099,31738,"Your book is due in 1 week! Please return it on time.","2024-04-30",False,237
51354,29662,"Your book is due in 1 week! Please return it on time.","2024-04-30",False,237
37502,13060,"Your book is due in 1 week! Please return it on time.","2024-04-30",False,237
51208,5096,"Your book is due in 1 week! Please return it on time.","2024-04-30",False,237
50390,19451,"Your book is due in 1 week! Please return it on time.","2024-04-30",False,237
57422,26834,"Your book is due in 1 week! Please return it on time.","2024-04-30",False,237
55120,5504,"Your book is due in 1 week! Please return it on time.","2024-04-30",False,237
52012,8726,"Your book is due in 1 week! Please return it on time.","2024-04-30",False,237
52122,19150,"Your book is due in 1 week! Please return it on time.","2024-04-30",False,237
55023,23671,"Your book is due in 1 week! Please return it on time.","2024-04-30",False,237
48378,11472,"Your book is due in 1 week! Please return it on time.","2024-04-30",False,237
56341,28155,"Your book is due in 1 week! Please return it on time.","2024-04-30",False,237
51113,24742,"Your book is due in 1 week! Please return it on time.","2024-05-01",False,236
25527,17259,"Your book is due in 1 week! Please return it on time.","2024-05-01",False,236
54731,22095,"Your book is due in 1 week! Please return it on time.","2024-05-01",False,236
56301,14416,"Your book is due in 1 week! Please return it on time.","2024-05-01",False,236
56478,3097,"Your book is due in 1 week! Please return it on time.","2024-05-01",False,236
40746,17244,"Your book is due in 1 week! Please return it on time.","2024-05-01",False,236
54504,16966,"Your book is due in 1 week! Please return it on time.","2024-05-01",False,236
54925,24736,"Your book is due in 1 week! Please return it on time.","2024-05-01",False,236
54381,11543,"Your book is due in 1 week! Please return it on time.","2024-05-01",False,236
54953,11730,"Your book is due in 1 week! Please return it on time.","2024-05-01",False,236
56713,13177,"Your book is due in 1 week! Please return it on time.","2024-05-01",False,236
8576,33307,"Your book is due in 1 week! Please return it on time.","2024-05-01",False,236
